1463,Bulbulala,13305006,01,0133,013305
1464,Bungol,13305007,01,0133,013305
1465,Butubut Este,13305008,01,0133,013305
1466,Butubut Norte,13305009,01,0133,013305
1467,Butubut Oeste,13305010,01,0133,013305
1468,Butubut Sur,13305011,01,0133,013305
1469,Cabuaan Oeste (Pob.),13305012,01,0133,013305
1470,Calliat,13305013,01,0133,013305
1471,Calungbuyan,13305014,01,0133,013305
1472,Camiling,13305015,01,0133,013305
1473,Guinaburan,13305016,01,0133,013305
1474,Masupe,13305017,01,0133,013305
1475,Nagsabaran Norte,13305018,01,0133,013305
1476,Nagsabaran Sur,13305019,01,0133,013305
1477,Nalasin,13305020,01,0133,013305
1478,Napaset,13305021,01,0133,013305
1479,Pagbennecan,13305022,01,0133,013305
1480,Pagleddegan,13305023,01,0133,013305
1481,Pantar Norte,13305024,01,0133,013305
1482,Pantar Sur,13305025,01,0133,013305
1483,Pa-o,13305026,01,0133,013305
1484,Almeida,13305028,01,0133,013305
1485,Paraoir,13305029,01,0133,013305
1486,Patpata,13305030,01,0133,013305
1487,Dr. Camilo Osias Pob.,13305031,01,0133,013305
1488,Sablut,13305032,01,0133,013305
1489,San Pablo,13305033,01,0133,013305
1490,Sinapangan Norte,13305034,01,0133,013305
1491,Sinapangan Sur,13305035,01,0133,013305
1492,Tallipugo,13305036,01,0133,013305
1493,Antonino,13305037,01,0133,013305
1494,Agdeppa,13306001,01,0133,013306
1495,Alzate,13306002,01,0133,013306
1496,Bangaoilan East,13306004,01,0133,013306
1497,Bangaoilan West,13306005,01,0133,013306
1498,Barraca,13306006,01,0133,013306
1499,Cadapli,13306007,01,0133,013306
1500,Caggao,13306008,01,0133,013306
1501,Consuegra,13306009,01,0133,013306
1502,General Prim East,13306010,01,0133,013306
1503,General Prim West,13306011,01,0133,013306
1504,General Terrero,13306013,01,0133,013306
1505,Luzong Norte,13306015,01,0133,013306
1506,Luzong Sur,13306016,01,0133,013306
1507,Maria Cristina East,13306018,01,0133,013306
1508,Maria Cristina West,13306019,01,0133,013306
1509,Mindoro,13306020,01,0133,013306
1510,Nagsabaran,13306021,01,0133,013306
1511,Paratong Norte,13306022,01,0133,013306
1512,Paratong No. 3,13306023,01,0133,013306
1513,Paratong No. 4,13306024,01,0133,013306
1514,Central East No. 1 (Pob.),13306025,01,0133,013306
1515,Central East No. 2 (Pob.),13306026,01,0133,013306
1516,Central West No. 1 (Pob.),13306027,01,0133,013306
1517,Central West No. 2 (Pob.),13306028,01,0133,013306
1518,Central West No. 3 (Pob.),13306029,01,0133,013306
1519,Quintarong,13306030,01,0133,013306
1520,Reyna Regente,13306031,01,0133,013306
1521,Rissing,13306032,01,0133,013306
1522,San Blas,13306033,01,0133,013306
1523,San Cristobal,13306034,01,0133,013306
1524,Sinapangan Norte,13306035,01,0133,013306
1525,Sinapangan Sur,13306036,01,0133,013306
1526,Ubbog,13306037,01,0133,013306
1527,Acao,13307001,01,0133,013307
1528,Baccuit Norte,13307002,01,0133,013307
1529,Baccuit Sur,13307003,01,0133,013307
1530,Bagbag,13307004,01,0133,013307
1531,Ballay,13307005,01,0133,013307
1532,Bawanta,13307006,01,0133,013307
1533,Boy-utan,13307007,01,0133,013307
1534,Bucayab,13307008,01,0133,013307
1535,Cabalayangan,13307009,01,0133,013307
1536,Cabisilan,13307010,01,0133,013307
1537,Calumbaya,13307011,01,0133,013307
1538,Carmay,13307012,01,0133,013307
1539,Casilagan,13307013,01,0133,013307
1540,Central East (Pob.),13307014,01,0133,013307
1541,Central West (Pob.),13307015,01,0133,013307
1542,Dili,13307016,01,0133,013307
1543,Disso-or,13307017,01,0133,013307
1544,Guerrero,13307018,01,0133,013307
1545,Nagrebcan,13307019,01,0133,013307
1546,Pagdalagan Sur,13307020,01,0133,013307
1547,Palintucang,13307021,01,0133,013307
1548,Palugsi-Limmansangan,13307022,01,0133,013307
1549,Parian Oeste,13307023,01,0133,013307
1550,Parian Este,13307024,01,0133,013307
1551,Paringao,13307025,01,0133,013307
1552,Payocpoc Norte Este,13307026,01,0133,013307
1553,Payocpoc Norte Oeste,13307027,01,0133,013307
1554,Payocpoc Sur,13307028,01,0133,013307
1555,Pilar,13307029,01,0133,013307
1556,Pudoc,13307030,01,0133,013307
1557,Pottot,13307031,01,0133,013307
1558,Pugo,13307032,01,0133,013307
1559,Quinavite,13307033,01,0133,013307
1560,Lower San Agustin,13307034,01,0133,013307
1561,Santa Monica,13307035,01,0133,013307
1562,Santiago,13307036,01,0133,013307
1563,Taberna,13307037,01,0133,013307
1564,Upper San Agustin,13307038,01,0133,013307
1565,Urayong,13307039,01,0133,013307
1566,Agpay,13308001,01,0133,013308
1567,Bilis,13308002,01,0133,013308
1568,Caoayan,13308003,01,0133,013308
1569,Dalacdac,13308004,01,0133,013308
1570,Delles,13308005,01,0133,013308
1571,Imelda,13308006,01,0133,013308
1572,Libtong,13308007,01,0133,013308
1573,Linuan,13308008,01,0133,013308
1574,New Poblacion,13308009,01,0133,013308
1575,Old Poblacion,13308010,01,0133,013308
1576,Lower Tumapoc,13308011,01,0133,013308
1577,Upper Tumapoc,13308012,01,0133,013308
1578,Bautista,13309001,01,0133,013309
1579,Gana,13309002,01,0133,013309
1580,Juan Cartas,13309003,01,0133,013309
1581,Las-ud,13309004,01,0133,013309
1582,Liquicia,13309005,01,0133,013309
1583,Poblacion Norte,13309006,01,0133,013309
1584,Poblacion Sur,13309007,01,0133,013309
1585,San Carlos,13309009,01,0133,013309
1586,San Cornelio,13309010,01,0133,013309
1587,San Fermin,13309011,01,0133,013309
1588,San Gregorio,13309012,01,0133,013309
1589,San Jose,13309013,01,0133,013309
1590,Santiago Norte,13309014,01,0133,013309
1591,Santiago Sur,13309015,01,0133,013309
1592,Sobredillo,13309016,01,0133,013309
1593,Urayong,13309017,01,0133,013309
1594,Wenceslao,13309018,01,0133,013309
1595,Alcala (Pob.),13310001,01,0133,013310
1596,Ayaoan,13310002,01,0133,013310
1597,Barangobong,13310003,01,0133,013310
1598,Barrientos,13310004,01,0133,013310
1599,Bungro,13310005,01,0133,013310
1600,Buselbusel,13310006,01,0133,013310
1601,Cabalitocan,13310007,01,0133,013310
1602,Cantoria No. 1,13310008,01,0133,013310
1603,Cantoria No. 2,13310009,01,0133,013310
1604,Cantoria No. 3,13310010,01,0133,013310
1605,Cantoria No. 4,13310011,01,0133,013310
1606,Carisquis,13310012,01,0133,013310
1607,Darigayos,13310013,01,0133,013310
1608,Magallanes (Pob.),13310014,01,0133,013310
1609,Magsiping,13310015,01,0133,013310
1610,Mamay,13310016,01,0133,013310
1611,Nagrebcan,13310017,01,0133,013310
1612,Nalvo Norte,13310018,01,0133,013310
1613,Nalvo Sur,13310019,01,0133,013310
1614,Napaset,13310020,01,0133,013310
1615,Oaqui No. 1,13310021,01,0133,013310
1616,Oaqui No. 2,13310022,01,0133,013310
1617,Oaqui No. 3,13310023,01,0133,013310
1618,Oaqui No. 4,13310024,01,0133,013310
1619,Pila,13310025,01,0133,013310
1620,Pitpitac,13310026,01,0133,013310
1621,Rimos No. 1,13310027,01,0133,013310
1622,Rimos No. 2,13310028,01,0133,013310
1623,Rimos No. 3,13310029,01,0133,013310
1624,Rimos No. 4,13310030,01,0133,013310
1625,Rimos No. 5,13310031,01,0133,013310
1626,Rissing,13310032,01,0133,013310
1627,Salcedo (Pob.),13310033,01,0133,013310
1628,Santo Domingo Norte,13310034,01,0133,013310
1629,Santo Domingo Sur,13310035,01,0133,013310
1630,Sucoc Norte,13310036,01,0133,013310
1631,Sucoc Sur,13310037,01,0133,013310
1632,Suyo,13310038,01,0133,013310
1633,Tallaoen,13310039,01,0133,013310
1634,Victoria (Pob.),13310040,01,0133,013310
1635,Aguioas,13311001,,,
1636,Al-alinao Norte,13311002,,,
1637,Al-alinao Sur,13311003,,,
1638,Ambaracao Norte,13311004,,,
1639,Ambaracao Sur,13311005,,,
1640,Angin,13311006,,,
1641,Balecbec,13311007,,,
1642,Bancagan,13311008,,,
1643,Baraoas Norte,13311009,,,
1644,Baraoas Sur,13311010,,,
1645,Bariquir,13311011,,,
1646,Bato,13311012,,,
1647,Bimmotobot,13311013,,,
1648,Cabaritan Norte,13311014,,,
1649,Cabaritan Sur,13311015,,,
1650,Casilagan,13311016,,,
1651,Dal-lipaoen,13311017,,,
1652,Daramuangan,13311018,,,
1653,Guesset,13311019,,,
1654,Gusing Norte,13311020,,,
1655,Gusing Sur,13311021,,,
1656,Imelda,13311022,,,
1657,Lioac Norte,13311023,,,
1658,Lioac Sur,13311024,,,
1659,Magungunay,13311025,,,
1660,Mamat-ing Norte,13311026,,,
1661,Mamat-ing Sur,13311027,,,
1662,Nagsidorisan,13311028,,,
1663,Natividad (Pob.),13311029,,,
1664,Ortiz (Pob.),13311030,,,
1665,Ribsuan,13311032,,,
1666,San Antonio,13311033,,,
1667,San Isidro,13311034,,,
1668,Sili,13311035,,,
1669,Suguidan Norte,13311037,,,
1670,Suguidan Sur,13311038,,,
1671,Tuddingan,13311039,,,
1672,Ambalite,13312001,,,
1673,Ambangonan,13312002,,,
1674,Cares,13312003,,,
1675,Cuenca,13312004,,,
1676,Duplas,13312005,,,
1677,Maoasoas Norte,13312007,,,
1678,Maoasoas Sur,13312008,,,
1679,Palina,13312009,,,
1680,Poblacion East,13312010,,,
1681,San Luis,13312011,,,
1682,Saytan,13312012,,,
1683,Tavora East,13312013,,,
1684,Tavora Proper,13312014,,,
1685,Poblacion West,13312015,,,
1686,Alipang,13313001,,,
1687,Ambangonan,13313002,,,
1688,Amlang,13313003,,,
1689,Bacani,13313004,,,
1690,Bangar,13313005,,,
1691,Bani,13313006,,,
1692,Benteng-Sapilang,13313007,,,
1693,Cadumanian,13313008,,,
1694,Camp One,13313009,,,
1695,Carunuan East,13313010,,,
1696,Carunuan West,13313011,,,
1697,Casilagan,13313012,,,
1698,Cataguingtingan,13313013,,,
1699,Concepcion,13313014,,,
1700,Damortis,13313015,,,
1701,Gumot-Nagcolaran,13313016,,,
1702,Inabaan Norte,13313017,,,
1703,Inabaan Sur,13313018,,,
1704,Nagtagaan,13313019,,,
1705,Nangcamotian,13313020,,,
1706,Parasapas,13313021,,,
1707,Poblacion East,13313022,,,
1708,Poblacion West,13313023,,,
1709,Puzon,13313024,,,
1710,Rabon,13313026,,,
1711,San Jose,13313027,,,
1712,Marcos,13313028,,,
1713,Subusub,13313029,,,
1714,Tabtabungao,13313030,,,
1715,Tanglag,13313031,,,
1716,Tay-ac,13313032,,,
1717,Udiao,13313033,,,
1718,Vila,13313034,,,
1719,Abut,13314001,,,
1720,Apaleng,13314002,,,
1721,Bacsil,13314003,,,
1722,Bangbangolan,13314004,,,
1723,Bangcusay,13314005,,,
1724,Barangay I (Pob.),13314006,,,
1725,Barangay II (Pob.),13314007,,,
1726,Barangay III (Pob.),13314008,,,
1727,Barangay IV (Pob.),13314009,,,
1728,Baraoas,13314010,,,
1729,Bato,13314011,,,
1730,Biday,13314012,,,
1731,Birunget,13314013,,,
1732,Bungro,13314014,,,
1733,Cabaroan,13314015,,,
1734,Cabarsican,13314016,,,
1735,Cadaclan,13314017,,,
1736,Calabugao,13314018,,,
1737,Camansi,13314019,,,
1738,Canaoay,13314020,,,
1739,Carlatan,13314021,,,
1740,Catbangen,13314022,,,
1741,Dallangayan Este,13314023,,,
1742,Dallangayan Oeste,13314024,,,
1743,Dalumpinas Este,13314025,,,
1744,Dalumpinas Oeste,13314026,,,
1745,Ilocanos Norte,13314027,,,
1746,Ilocanos Sur,13314028,,,
1747,Langcuas,13314029,,,
1748,Lingsat,13314030,,,
1749,Madayegdeg,13314031,,,
1750,Mameltac,13314032,,,
1751,Masicong,13314033,,,
1752,Nagyubuyuban,13314034,,,
1753,Namtutan,13314035,,,
1754,Narra Este,13314036,,,
1755,Narra Oeste,13314037,,,
1756,Pacpaco,13314039,,,
1757,Pagdalagan,13314040,,,
1758,Pagdaraoan,13314041,,,
1759,Pagudpud,13314042,,,
1760,Pao Norte,13314043,,,
1761,Pao Sur,13314044,,,
1762,Parian,13314045,,,
1763,Pias,13314046,,,
1764,Poro,13314047,,,
1765,Puspus,13314048,,,
1766,Sacyud,13314049,,,
1767,Sagayad,13314050,,,
1768,San Agustin,13314051,,,
1769,San Francisco,13314052,,,
1770,San Vicente,13314053,,,
1771,Santiago Norte,13314054,,,
1772,Santiago Sur,13314055,,,
1773,Saoay,13314056,,,
1774,Sevilla,13314057,,,
1775,Siboan-Otong,13314058,,,
1776,Tanqui,13314059,,,
1777,Tanquigan,13314060,,,
1778,Amontoc,13315002,,,
1779,Apayao,13315003,,,
1780,Balbalayang,13315004,,,
1781,Bayabas,13315006,,,
1782,Bucao,13315007,,,
1783,Bumbuneg,13315008,,,
1784,Lacong,13315012,,,
1785,Lipay Este,13315013,,,
1786,Lipay Norte,13315014,,,
1787,Lipay Proper,13315015,,,
1788,Lipay Sur,13315016,,,
1789,Lon-oy,13315017,,,
1790,Poblacion,13315019,,,
1791,Polipol,13315020,,,
1792,Daking,13315021,,,
1793,Allangigan,13316001,,,
1794,Aludaid,13316002,,,
1795,Bacsayan,13316003,,,
1796,Balballosa,13316004,,,
1797,Bambanay,13316005,,,
1798,Bugbugcao,13316006,,,
1799,Caarusipan,13316007,,,
1800,Cabaroan,13316008,,,
1801,Cabugnayan,13316009,,,
1802,Cacapian,13316010,,,
1803,Caculangan,13316011,,,
1804,Calincamasan,13316012,,,
1805,Casilagan,13316013,,,
1806,Catdongan,13316014,,,
1807,Dangdangla,13316015,,,
1808,Dasay,13316016,,,
1809,Dinanum,13316017,,,
1810,Duplas,13316018,,,
1811,Guinguinabang,13316019,,,
1812,Ili Norte (Pob.),13316020,,,
1813,Ili Sur (Pob.),13316021,,,
1814,Legleg,13316022,,,
1815,Lubing,13316023,,,
1816,Nadsaag,13316024,,,
1817,Nagsabaran,13316025,,,
1818,Naguirangan,13316026,,,
1819,Naguituban,13316027,,,
1820,Nagyubuyuban,13316028,,,
1821,Oaquing,13316029,,,
1822,Pacpacac,13316030,,,
1823,Pagdildilan,13316031,,,
1824,Panicsican,13316032,,,
1825,Quidem,13316033,,,
1826,San Felipe,13316035,,,
1827,Santa Rosa,13316036,,,
1828,Santo Rosario,13316037,,,
1829,Saracat,13316038,,,
1830,Sinapangan,13316039,,,
1831,Taboc,13316040,,,
1832,Talogtog,13316041,,,
1833,Urbiztondo,13316042,,,
1834,Ambitacay,13317001,,,
1835,Bail,13317002,,,
1836,Balaoc,13317003,,,
1837,Balsaan,13317004,,,
1838,Baybay,13317005,,,
1839,Cabaruan,13317006,,,
1840,Casantaan,13317007,,,
1841,Casilagan,13317008,,,
1842,Cupang,13317009,,,
1843,Damortis,13317010,,,
1844,Fernando,13317011,,,
1845,Linong,13317012,,,
1846,Lomboy,13317013,,,
1847,Malabago,13317014,,,
1848,Namboongan,13317015,,,
1849,Namonitan,13317016,,,
1850,Narvacan,13317017,,,
1851,Patac,13317018,,,
1852,Poblacion,13317019,,,
1853,Pongpong,13317020,,,
1854,Raois,13317021,,,
1855,Tubod,13317022,,,
1856,Tococ,13317023,,,
1857,Ubagan,13317024,,,
1858,Corrooy,13318002,,,
1859,Lettac Norte,13318003,,,
1860,Lettac Sur,13318004,,,
1861,Mangaan,13318005,,,
1862,Paagan,13318008,,,
1863,Poblacion,13318010,,,
1864,Puguil,13318011,,,
1865,Ramot,13318012,,,
1866,Sapdaan,13318013,,,
1867,Sasaba,13318014,,,
1868,Tubaday,13318015,,,
1869,Bigbiga,13319001,,,
1870,Castro,13319002,,,
1871,Duplas,13319003,,,
1872,Ipet,13319004,,,
1873,Ilocano,13319005,,,
1874,Maliclico,13319006,,,
1875,Old Central,13319007,,,
1876,Namaltugan,13319008,,,
1877,Poblacion,13319010,,,
1878,Porporiket,13319011,,,
1879,San Francisco Norte,13319013,,,
1880,San Francisco Sur,13319014,,,
1881,San Jose,13319015,,,
1882,Sengngat,13319017,,,
1883,Turod,13319018,,,
1884,Up-uplas,13319019,,,
1885,Bulalaan,13319020,,,
1886,Amallapay,13320001,,,
1887,Anduyan,13320002,,,
1888,Caoigue,13320003,,,
1889,Francia Sur,13320004,,,
1890,Francia West,13320005,,,
1891,Garcia,13320006,,,
1892,Gonzales,13320007,,,
1893,Halog East,13320008,,,
1894,Halog West,13320009,,,
1895,Leones East,13320010,,,
1896,Leones West,13320011,,,
1897,Linapew,13320012,,,
1898,Magsaysay,13320015,,,
1899,Pideg,13320016,,,
1900,Poblacion,13320017,,,
1901,Rizal,13320018,,,
1902,Santa Teresa,13320019,,,
1903,Lloren,13320020,,,
1904,Allabon,15501001,,,
1905,Aloleng,15501002,,,
1906,Bangan-Oda,15501003,,,
1907,Baruan,15501004,,,
1908,Boboy,15501005,,,
1909,Cayungnan,15501006,,,
1910,Dangley,15501007,,,
1911,Gayusan,15501009,,,
1912,Macaboboni,15501010,,,
1913,Magsaysay,15501011,,,
1914,Namatucan,15501012,,,
1915,Patar,15501013,,,
1916,Poblacion East,15501014,,,
1917,Poblacion West,15501015,,,
1918,San Juan,15501016,,,
1919,Tupa,15501017,,,
1920,Viga,15501018,,,
1921,Bayaoas,15502002,,,
1922,Baybay,15502003,,,
1923,Bocacliw,15502004,,,
1924,Bocboc East,15502006,,,
1925,Bocboc West,15502007,,,
1926,Buer,15502008,,,
1927,Calsib,15502009,,,
1928,Ninoy,15502010,,,
1929,Poblacion,15502011,,,
1930,Pogomboa,15502012,,,
1931,Pogonsili,15502013,,,
1932,San Jose,15502014,,,
1933,Tampac,15502016,,,
1934,Laoag,15502017,,,
1935,Manlocboc,15502018,,,
1936,Panacol,15502019,,,
1937,Alos,15503001,,,
1938,Amandiego,15503002,,,
1939,Amangbangan,15503003,,,
1940,Balangobong,15503004,,,
1941,Balayang,15503005,,,
1942,Bisocol,15503006,,,
1943,Bolaney,15503007,,,
1944,Baleyadaan,15503008,,,
1945,Bued,15503009,,,
1946,Cabatuan,15503010,,,
1947,Cayucay,15503011,,,
1948,Dulacac,15503012,,,
1949,Inerangan,15503013,,,
1950,Linmansangan,15503014,,,
1951,Lucap,15503015,,,
1952,Macatiw,15503016,,,
1953,Magsaysay,15503017,,,
1954,Mona,15503018,,,
1955,Palamis,15503019,,,
1956,Pangapisan,15503020,,,
1957,Poblacion,15503021,,,
1958,Pocalpocal,15503022,,,
1959,Pogo,15503023,,,
1960,Polo,15503024,,,
1961,Quibuar,15503025,,,
1962,Sabangan,15503026,,,
1963,San Jose,15503029,,,
1964,San Roque,15503030,,,
1965,San Vicente,15503031,,,
1966,Santa Maria,15503032,,,
1967,Tanaytay,15503033,,,
1968,Tangcarang,15503034,,,
1969,Tawintawin,15503035,,,
1970,Telbang,15503036,,,
1971,Victoria,15503037,,,
1972,Landoc,15503038,,,
1973,Maawi,15503039,,,
1974,Pandan,15503040,,,
1975,San Antonio,15503041,,,
1976,Anulid,15504001,,,
1977,Atainan,15504003,,,
1978,Bersamin,15504004,,,
1979,Canarvacanan,15504005,,,
1980,Caranglaan,15504006,,,
1981,Curareng,15504007,,,
1982,Gualsic,15504008,,,
1983,Kasikis,15504009,,,
1984,Laoac,15504010,,,
1985,Macayo,15504011,,,
1986,Pindangan Centro,15504012,,,
1987,Pindangan East,15504013,,,
1988,Pindangan West,15504014,,,
1989,Poblacion East,15504015,,,
1990,Poblacion West,15504016,,,
1991,San Juan,15504017,,,
1992,San Nicolas,15504018,,,
1993,San Pedro Apartado,15504019,,,
1994,San Pedro IlI,15504020,,,
1995,San Vicente,15504021,,,
1996,Vacante,15504022,,,
1997,Awile,15505002,,,
1998,Awag,15505003,,,
1999,Batiarao,15505004,,,
2000,Cabungan,15505005,,,
2001,Carot,15505006,,,
2002,Dolaoan,15505007,,,
2003,Imbo,15505008,,,
2004,Macaleeng,15505009,,,
2005,Macandocandong,15505010,,,
2006,Mal-ong,15505011,,,
2007,Namagbagan,15505012,,,
2008,Poblacion,15505014,,,
2009,Roxas,15505015,,,
2010,Sablig,15505016,,,
2011,San Jose,15505018,,,
2012,Siapar,15505019,,,
2013,Tondol,15505020,,,
2014,Toritori,15505021,,,
2015,Ariston Este,15506002,,,
2016,Ariston Weste,15506003,,,
2017,Bantog,15506004,,,
2018,Baro,15506005,,,
2019,Bobonan,15506006,,,
2020,Cabalitian,15506007,,,
2021,Calepaan,15506008,,,
2022,Carosucan Norte,15506009,,,
2023,Carosucan Sur,15506010,,,
2024,Coldit,15506011,,,
2025,Domanpot,15506012,,,
2026,Dupac,15506013,,,
2027,Macalong,15506014,,,
2028,Palaris,15506015,,,
2029,Poblacion East,15506016,,,
2030,Poblacion West,15506017,,,
2031,San Vicente Este,15506018,,,
2032,San Vicente Weste,15506019,,,
2033,Sanchez,15506020,,,
2034,Sobol,15506021,,,
2035,Toboy,15506022,,,
2036,Angayan Norte,15507001,,,
2037,Angayan Sur,15507002,,,
2038,Capulaan,15507003,,,
2039,Esmeralda,15507004,,,
2040,Kita-kita,15507005,,,
2041,Mabini,15507006,,,
2042,Mauban,15507007,,,
2043,Poblacion,15507008,,,
2044,Pugaro,15507009,,,
2045,Rajal,15507010,,,
2046,San Andres,15507011,,,
2047,San Aurelio 1st,15507012,,,
2048,San Aurelio 2nd,15507013,,,
2049,San Aurelio 3rd,15507014,,,
2050,San Joaquin,15507015,,,
2051,San Julian,15507016,,,
2052,San Leon,15507017,,,
2053,San Marcelino,15507018,,,
2054,San Miguel,15507019,,,
2055,San Raymundo,15507020,,,
2056,Ambabaay,15508001,,,
2057,Aporao,15508002,,,
2058,Arwas,15508003,,,
2059,Ballag,15508004,,,
2060,Banog Norte,15508005,,,
2061,Banog Sur,15508006,,,
2062,Centro Toma,15508007,,,
2063,Colayo,15508008,,,
2064,Dacap Norte,15508009,,,
2065,Dacap Sur,15508010,,,
2066,Garrita,15508011,,,
2067,Luac,15508012,,,
2068,Macabit,15508013,,,
2069,Masidem,15508014,,,
2070,Poblacion,15508015,,,
2071,Quinaoayanan,15508016,,,
2072,Ranao,15508017,,,
2073,Ranom Iloco,15508018,,,
2074,San Jose,15508019,,,
2075,San Miguel,15508020,,,
2076,San Simon,15508021,,,
2077,San Vicente,15508022,,,
2078,Tiep,15508023,,,
2079,Tipor,15508024,,,
2080,Tugui Grande,15508025,,,
2081,Tugui Norte,15508026,,,
2082,Calabeng,15508027,,,
2083,Anambongan,15509001,,,
2084,Bayoyong,15509002,,,
2085,Cabeldatan,15509003,,,
2086,Dumpay,15509004,,,
2087,Malimpec East,15509005,,,
2088,Mapolopolo,15509006,,,
2089,Nalneran,15509007,,,
2090,Navatat,15509008,,,
2091,Obong,15509009,,,
2092,Osmena Sr.,15509010,,,
2093,Palma,15509011,,,
2094,Patacbo,15509012,,,
2095,Poblacion,15509013,,,
2096,Artacho,15510001,,,
2097,Cabuaan,15510003,,,
2098,Cacandongan,15510004,,,
2099,Diaz,15510006,,,
2100,Nandacan,15510007,,,
2101,Nibaliw Norte,15510009,,,
2102,Nibaliw Sur,15510010,,,
2103,Palisoc,15510011,,,
2104,Poblacion East,15510012,,,
2105,Poblacion West,15510013,,,
2106,Pogo,15510014,,,
2107,Poponto,15510015,,,
2108,Primicias,15510016,,,
2109,Ketegan,15510017,,,
2110,Sinabaan,15510018,,,
2111,Vacante,15510019,,,
2112,Villanueva,15510020,,,
2113,Baluyot,15510021,,,
2114,Alinggan,15511001,,,
2115,Amamperez,15511002,,,
2116,Amancosiling Norte,15511003,,,
2117,Amancosiling Sur,15511004,,,
2118,Ambayat I,15511005,,,
2119,Ambayat II,15511006,,,
2120,Apalen,15511007,,,
2121,Asin,15511008,,,
2122,Ataynan,15511009,,,
2123,Bacnono,15511010,,,
2124,Balaybuaya,15511011,,,
2125,Banaban,15511012,,,
2126,Bani,15511013,,,
2127,Batangcawa,15511014,,,
2128,Beleng,15511015,,,
2129,Bical Norte,15511016,,,
2130,Bical Sur,15511017,,,
2131,Bongato East,15511018,,,
2132,Bongato West,15511019,,,
2133,Buayaen,15511020,,,
2134,Buenlag 1st,15511021,,,
2135,Buenlag 2nd,15511022,,,
2136,Cadre Site,15511023,,,
2137,Carungay,15511024,,,
2138,Caturay,15511025,,,
2139,Duera,15511027,,,
2140,Dusoc,15511028,,,
2141,Hermoza,15511029,,,
2142,Idong,15511030,,,
2143,Inanlorenzana,15511031,,,
2144,Inirangan,15511032,,,
2145,Iton,15511033,,,
2146,Langiran,15511034,,,
2147,Ligue,15511035,,,
2148,M. H. del Pilar,15511036,,,
2149,Macayocayo,15511037,,,
2150,Magsaysay,15511038,,,
2151,Maigpa,15511039,,,
2152,Malimpec,15511040,,,
2153,Malioer,15511041,,,
2154,Managos,15511042,,,
2155,Manambong Norte,15511043,,,
2156,Manambong Parte,15511044,,,
2157,Manambong Sur,15511045,,,
2158,Mangayao,15511046,,,
2159,Nalsian Norte,15511047,,,
2160,Nalsian Sur,15511048,,,
2161,Pangdel,15511049,,,
2162,Pantol,15511050,,,
2163,Paragos,15511051,,,
2164,Poblacion Sur,15511053,,,
2165,Pugo,15511054,,,
2166,Reynado,15511055,,,
2167,San Gabriel 1st,15511056,,,
2168,San Gabriel 2nd,15511057,,,
2169,San Vicente,15511058,,,
2170,Sangcagulis,15511059,,,
2171,Sanlibo,15511060,,,
2172,Sapang,15511061,,,
2173,Tamaro,15511062,,,
2174,Tambac,15511063,,,
2175,Tampog,15511064,,,
2176,Darawey,15511065,,,
2177,Tanolong,15511066,,,
2178,Tatarao,15511067,,,
2179,Telbang,15511068,,,
2180,Tococ East,15511069,,,
2181,Tococ West,15511070,,,
2182,Warding,15511071,,,
2183,Wawa,15511072,,,
2184,Zone I (Pob.),15511073,,,
2185,Zone II (Pob.),15511074,,,
2186,Zone III (Pob.),15511075,,,
2187,Zone IV (Pob.),15511076,,,
2188,Zone V (Pob.),15511077,,,
2189,Zone VI (Pob.),15511078,,,
2190,Zone VII (Pob.),15511079,,,
2191,Balangobong,15512001,,,
2192,Bued,15512002,,,
2193,Bugayong,15512003,,,
2194,Camangaan,15512004,,,
2195,Canarvacanan,15512005,,,
2196,Capas,15512006,,,
2197,Cili,15512007,,,
2198,Dumayat,15512008,,,
2199,Linmansangan,15512009,,,
2200,Mangcasuy,15512011,,,
2201,Moreno,15512012,,,
2202,Pasileng Norte,15512013,,,
2203,Pasileng Sur,15512014,,,
2204,Poblacion,15512015,,,
2205,San Felipe Central,15512016,,,
2206,San Felipe Sur,15512017,,,
2207,San Pablo,15512019,,,
2208,Santa Catalina,15512020,,,
2209,Santa Maria Norte,15512021,,,
2210,Santiago,15512022,,,
2211,Santo Niño,15512023,,,
2212,Sumabnit,15512024,,,
2213,Tabuyoc,15512025,,,
2214,Vacante,15512026,,,
2215,Amancoro,15513001,,,
2216,Balagan,15513002,,,
2217,Balogo,15513003,,,
2218,Basing,15513004,,,
2219,Baybay Lopez,15513005,,,
2220,Baybay Polong,15513006,,,
2221,Biec,15513007,,,
2222,Buenlag,15513008,,,
2223,Calit,15513009,,,
2224,Caloocan Norte,15513010,,,
2225,Caloocan Sur,15513011,,,
2226,Camaley,15513012,,,
2227,Canaoalan,15513013,,,
2228,Dulag,15513014,,,
2229,Gayaman,15513015,,,
2230,Linoc,15513016,,,
2231,Lomboy,15513017,,,
2232,Nagpalangan,15513018,,,
2233,Malindong,15513019,,,
2234,Manat,15513020,,,
2235,Naguilayan,15513021,,,
2236,Pallas,15513022,,,
2237,Papagueyan,15513023,,,
2238,Parayao,15513024,,,
2239,Poblacion,15513026,,,
2240,Pototan,15513027,,,
2241,Sabangan,15513028,,,
2242,Salapingao,15513029,,,
2243,San Isidro Norte,15513030,,,
2244,San Isidro Sur,15513031,,,
2245,Santa Rosa,15513032,,,
2246,Tombor,15513033,,,
2247,Caloocan Dupo,15513034,,,
